date_morning,food_category,food_item,supply_intake,unit,food_origin,provided_by
2016-12-06,Livestock / Poultry,Live pig,4474,(head),Mainland,Food and Environmental Hygiene Department
2016-12-06,Livestock / Poultry,Live pig,229,(head),Local,Food and Environmental Hygiene Department
2016-12-06,Livestock / Poultry,Live cattle,55,(head),Mainland,Food and Environmental Hygiene Department
2016-12-06,Livestock / Poultry,Live chicken,11885,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-06,Marine fish,-,1706,(picul),-,Fish Marketing Organization
2016-12-06,Freshwater fish,-,2455,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-06,Vegetables,-,4968,(picul),-,Vegetable Marketing Organization
2016-12-06,Vegetables,-,11237,(picul),-,Government Wholesale Markets
2016-12-06,Eggs,-,492e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-07,Livestock / Poultry,Live pig,4455,(head),Mainland,Food and Environmental Hygiene Department
2016-12-07,Livestock / Poultry,Live pig,193,(head),Local,Food and Environmental Hygiene Department
2016-12-07,Livestock / Poultry,Live cattle,57,(head),Mainland,Food and Environmental Hygiene Department
2016-12-07,Livestock / Poultry,Live chicken,11388,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-07,Marine fish,-,1717,(picul),-,Fish Marketing Organization
2016-12-07,Freshwater fish,-,3038,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-07,Vegetables,-,5021,(picul),-,Vegetable Marketing Organization
2016-12-07,Vegetables,-,11022,(picul),-,Government Wholesale Markets
2016-12-07,Eggs,-,4e6,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-08,Livestock / Poultry,Live pig,4136,(head),Mainland,Food and Environmental Hygiene Department
2016-12-08,Livestock / Poultry,Live pig,216,(head),Local,Food and Environmental Hygiene Department
2016-12-08,Livestock / Poultry,Live cattle,13,(head),Mainland,Food and Environmental Hygiene Department
2016-12-08,Livestock / Poultry,Live chicken,9268,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-08,Marine fish,-,1908,(picul),-,Fish Marketing Organization
2016-12-08,Freshwater fish,-,2481,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-08,Vegetables,-,5092,(picul),-,Vegetable Marketing Organization
2016-12-08,Vegetables,-,11187,(picul),-,Government Wholesale Markets
2016-12-08,Eggs,-,362e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-09,Livestock / Poultry,Live pig,4207,(head),Mainland,Food and Environmental Hygiene Department
2016-12-09,Livestock / Poultry,Live pig,216,(head),Local,Food and Environmental Hygiene Department
2016-12-09,Livestock / Poultry,Live cattle,66,(head),Mainland,Food and Environmental Hygiene Department
2016-12-09,Livestock / Poultry,Live chicken,12269,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-09,Marine fish,-,1582,(picul),-,Fish Marketing Organization
2016-12-09,Freshwater fish,-,2306,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-09,Vegetables,-,5129,(picul),-,Vegetable Marketing Organization
2016-12-09,Vegetables,-,10791,(picul),-,Government Wholesale Markets
2016-12-09,Eggs,-,452e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-10,Livestock / Poultry,Live pig,3650,(head),Mainland,Food and Environmental Hygiene Department
2016-12-10,Livestock / Poultry,Live pig,259,(head),Local,Food and Environmental Hygiene Department
2016-12-10,Livestock / Poultry,Live cattle,80,(head),Mainland,Food and Environmental Hygiene Department
2016-12-10,Livestock / Poultry,Live chicken,11860,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-10,Marine fish,-,1301,(picul),-,Fish Marketing Organization
2016-12-10,Freshwater fish,-,2528,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-10,Vegetables,-,4847,(picul),-,Vegetable Marketing Organization
2016-12-10,Vegetables,-,10428,(picul),-,Government Wholesale Markets
2016-12-10,Eggs,-,128e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-11,Livestock / Poultry,Live pig,4357,(head),Mainland,Food and Environmental Hygiene Department
2016-12-11,Livestock / Poultry,Live pig,298,(head),Local,Food and Environmental Hygiene Department
2016-12-11,Livestock / Poultry,Live cattle,73,(head),Mainland,Food and Environmental Hygiene Department
2016-12-11,Livestock / Poultry,Live chicken,11300,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-11,Marine fish,-,1668,(picul),-,Fish Marketing Organization
2016-12-11,Freshwater fish,-,2353,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-11,Vegetables,-,4593,(picul),-,Vegetable Marketing Organization
2016-12-11,Vegetables,-,8085,(picul),-,Government Wholesale Markets
2016-12-11,Eggs,-,3e5,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-12,Livestock / Poultry,Live pig,4464,(head),Mainland,Food and Environmental Hygiene Department
2016-12-12,Livestock / Poultry,Live pig,199,(head),Local,Food and Environmental Hygiene Department
2016-12-12,Livestock / Poultry,Live chicken,10620,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-12,Marine fish,-,1771,(picul),-,Fish Marketing Organization
2016-12-12,Freshwater fish,-,2346,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-12,Vegetables,-,5310,(picul),-,Vegetable Marketing Organization
2016-12-12,Vegetables,-,11930,(picul),-,Government Wholesale Markets
2016-12-12,Eggs,-,54e5,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-13,Livestock / Poultry,Live pig,4037,(head),Mainland,Food and Environmental Hygiene Department
2016-12-13,Livestock / Poultry,Live pig,227,(head),Local,Food and Environmental Hygiene Department
2016-12-13,Livestock / Poultry,Live cattle,53,(head),Mainland,Food and Environmental Hygiene Department
2016-12-13,Livestock / Poultry,Live chicken,12115,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-13,Marine fish,-,1838,(picul),-,Fish Marketing Organization
2016-12-13,Freshwater fish,-,2475,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-13,Vegetables,-,5135,(picul),-,Vegetable Marketing Organization
2016-12-13,Vegetables,-,11039,(picul),-,Government Wholesale Markets
2016-12-13,Eggs,-,377e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-14,Livestock / Poultry,Live pig,3986,(head),Mainland,Food and Environmental Hygiene Department
2016-12-14,Livestock / Poultry,Live pig,197,(head),Local,Food and Environmental Hygiene Department
2016-12-14,Livestock / Poultry,Live cattle,53,(head),Mainland,Food and Environmental Hygiene Department
2016-12-14,Livestock / Poultry,Live chicken,9990,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-14,Marine fish,-,1819,(picul),-,Fish Marketing Organization
2016-12-14,Freshwater fish,-,2283,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-14,Vegetables,-,5286,(picul),-,Vegetable Marketing Organization
2016-12-14,Vegetables,-,11550,(picul),-,Government Wholesale Markets
2016-12-14,Eggs,-,308e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-15,Livestock / Poultry,Live pig,3982,(head),Mainland,Food and Environmental Hygiene Department
2016-12-15,Livestock / Poultry,Live pig,218,(head),Local,Food and Environmental Hygiene Department
2016-12-15,Livestock / Poultry,Live cattle,57,(head),Mainland,Food and Environmental Hygiene Department
2016-12-15,Livestock / Poultry,Live chicken,11238,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-15,Marine fish,-,1665,(picul),-,Fish Marketing Organization
2016-12-15,Freshwater fish,-,2462,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-15,Vegetables,-,5185,(picul),-,Vegetable Marketing Organization
2016-12-15,Vegetables,-,11600,(picul),-,Government Wholesale Markets
2016-12-15,Eggs,-,464e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-16,Livestock / Poultry,Live pig,3857,(head),Mainland,Food and Environmental Hygiene Department
2016-12-16,Livestock / Poultry,Live pig,216,(head),Local,Food and Environmental Hygiene Department
2016-12-16,Livestock / Poultry,Live cattle,54,(head),Mainland,Food and Environmental Hygiene Department
2016-12-16,Livestock / Poultry,Live chicken,15600,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-16,Marine fish,-,1583,(picul),-,Fish Marketing Organization
2016-12-16,Freshwater fish,-,2419,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-16,Vegetables,-,5634,(picul),-,Vegetable Marketing Organization
2016-12-16,Vegetables,-,11979,(picul),-,Government Wholesale Markets
2016-12-16,Eggs,-,493e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-17,Livestock / Poultry,Live pig,3614,(head),Mainland,Food and Environmental Hygiene Department
2016-12-17,Livestock / Poultry,Live pig,233,(head),Local,Food and Environmental Hygiene Department
2016-12-17,Livestock / Poultry,Live cattle,69,(head),Mainland,Food and Environmental Hygiene Department
2016-12-17,Livestock / Poultry,Live chicken,17803,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-17,Marine fish,-,1323,(picul),-,Fish Marketing Organization
2016-12-17,Freshwater fish,-,2433,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-17,Vegetables,-,5394,(picul),-,Vegetable Marketing Organization
2016-12-17,Vegetables,-,10643,(picul),-,Government Wholesale Markets
2016-12-17,Eggs,-,434e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-18,Livestock / Poultry,Live pig,4563,(head),Mainland,Food and Environmental Hygiene Department
2016-12-18,Livestock / Poultry,Live pig,307,(head),Local,Food and Environmental Hygiene Department
2016-12-18,Livestock / Poultry,Live cattle,17,(head),Mainland,Food and Environmental Hygiene Department
2016-12-18,Livestock / Poultry,Live chicken,16533,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-18,Marine fish,-,1455,(picul),-,Fish Marketing Organization
2016-12-18,Freshwater fish,-,2603,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-18,Vegetables,-,4993,(picul),-,Vegetable Marketing Organization
2016-12-18,Vegetables,-,8679,(picul),-,Government Wholesale Markets
2016-12-19,Livestock / Poultry,Live pig,4322,(head),Mainland,Food and Environmental Hygiene Department
2016-12-19,Livestock / Poultry,Live pig,224,(head),Local,Food and Environmental Hygiene Department
2016-12-19,Livestock / Poultry,Live cattle,59,(head),Mainland,Food and Environmental Hygiene Department
2016-12-19,Livestock / Poultry,Live chicken,25368,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-19,Marine fish,-,1748,(picul),-,Fish Marketing Organization
2016-12-19,Freshwater fish,-,2531,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-19,Vegetables,-,5453,(picul),-,Vegetable Marketing Organization
2016-12-19,Vegetables,-,11171,(picul),-,Government Wholesale Markets
2016-12-19,Eggs,-,41e5,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-20,Livestock / Poultry,Live pig,4030,(head),Mainland,Food and Environmental Hygiene Department
2016-12-20,Livestock / Poultry,Live pig,226,(head),Local,Food and Environmental Hygiene Department
2016-12-20,Livestock / Poultry,Live cattle,57,(head),Mainland,Food and Environmental Hygiene Department
2016-12-20,Livestock / Poultry,Live chicken,22414,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-20,Marine fish,-,1456,(picul),-,Fish Marketing Organization
2016-12-20,Freshwater fish,-,2415,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-20,Vegetables,-,5342,(picul),-,Vegetable Marketing Organization
2016-12-20,Vegetables,-,11319,(picul),-,Government Wholesale Markets
2016-12-20,Eggs,-,497e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-21,Livestock / Poultry,Live pig,3856,(head),Mainland,Food and Environmental Hygiene Department
2016-12-21,Livestock / Poultry,Live pig,195,(head),Local,Food and Environmental Hygiene Department
2016-12-21,Livestock / Poultry,Live cattle,31,(head),Mainland,Food and Environmental Hygiene Department
2016-12-21,Livestock / Poultry,Live chicken,9470,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-21,Freshwater fish,-,2383,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-21,Vegetables,-,5283,(picul),-,Vegetable Marketing Organization
2016-12-21,Vegetables,-,11583,(picul),-,Government Wholesale Markets
2016-12-21,Eggs,-,161e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-22,Livestock / Poultry,Live pig,3526,(head),Mainland,Food and Environmental Hygiene Department
2016-12-22,Livestock / Poultry,Live pig,152,(head),Local,Food and Environmental Hygiene Department
2016-12-22,Livestock / Poultry,Live cattle,57,(head),Mainland,Food and Environmental Hygiene Department
2016-12-22,Livestock / Poultry,Live chicken,11560,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-22,Marine fish,-,2980,(picul),-,Fish Marketing Organization
2016-12-22,Freshwater fish,-,2457,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-22,Vegetables,-,4596,(picul),-,Vegetable Marketing Organization
2016-12-22,Vegetables,-,12392,(picul),-,Government Wholesale Markets
2016-12-22,Eggs,-,426e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-23,Livestock / Poultry,Live pig,3495,(head),Mainland,Food and Environmental Hygiene Department
2016-12-23,Livestock / Poultry,Live pig,157,(head),Local,Food and Environmental Hygiene Department
2016-12-23,Livestock / Poultry,Live cattle,63,(head),Mainland,Food and Environmental Hygiene Department
2016-12-23,Livestock / Poultry,Live chicken,10016,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-23,Marine fish,-,1398,(picul),-,Fish Marketing Organization
2016-12-23,Freshwater fish,-,2483,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-12-23,Vegetables,-,5148,(picul),-,Vegetable Marketing Organization
2016-12-23,Vegetables,-,11913,(picul),-,Government Wholesale Markets
2016-12-23,Eggs,-,408e4,(nos),-,Government Cheung Sha Wan and Western Wholesale Markets
2016-12-24,Livestock / Poultry,Live pig,2748,(head),Mainland,Food and Environmental Hygiene Department
2016-12-24,Livestock / Poultry,Live pig,207,(head),Local,Food and Environmental Hygiene Department
2016-12-24,Livestock / Poultry,Live cattle,18,(head),Mainland,Food and Environmental Hygiene Department
2016-12-24,Livestock / Poultry,Live chicken,10416,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-12-24,Marine fish,-,994,(picul),-,Fish Marketing Organization
2016-12-24,Freshwater fish,-,2877,(picul),-,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
