food_category,food_item,price_morning,unit,data_from,food_origin,supplier,date_reported,supply_intake
Marine fish,Yellow croaker,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,9/7/2017,NA
Marine fish,Big eyes,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,9/7/2017,NA
Marine fish,Scads,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,9/7/2017,NA
Marine fish,Breams,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,9/7/2017,NA
Marine fish,Hairtail,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,9/7/2017,NA
Marine fish,Mackerel,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,9/7/2017,NA
Marine fish,Croakers,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,9/7/2017,NA
Marine fish,Filefish,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,9/7/2017,NA
Freshwater fish,Grass carp,15.9,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,9/7/2017,NA
Freshwater fish,Big head,15.3,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,9/7/2017,NA
Freshwater fish,Mud carp,19.3,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,9/7/2017,NA
Vegetables,Flowering Cabbage,5.8,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,9/7/2017,NA
Vegetables,White Cabbage,6.4,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,9/7/2017,NA
Vegetables,Chinese Lettuce,5.3,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,9/7/2017,NA
Vegetables,Water Spinach,3.8,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,9/7/2017,NA
Vegetables,Chinese Kale,4.9,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,9/7/2017,NA
Vegetables,European Celery,9.6,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,9/7/2017,NA
Vegetables,Potato,3.2,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,9/7/2017,NA
Vegetables,Spinach,7.2,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,9/7/2017,NA
Vegetables,"Yard-long bean, white",8.0,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,9/7/2017,NA
Vegetables,Broccoli,10.2,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,9/7/2017,NA
Vegetables,Green Cabbage,5.2,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,9/7/2017,NA
Vegetables,Tomato,5.0,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,9/7/2017,NA
Vegetables,Chinese Spinach,7.5,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,9/7/2017,NA
Eggs,Brown-shelled egg (medium) Mainland,0.66,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,9/7/2017,NA
Eggs,Grade II brown-shelled egg Germany (360/box),-,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,9/7/2017,NA
Eggs,Brown-shelled egg (medium) USA,0.63,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,9/7/2017,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
Livestock / Poultry,Live pig,1276.0,($ / Picul),(Yesterday),-,Slaughterhouses,10/7/2017,NA
Livestock / Poultry,Live cattle,4060.0,($ / Picul),(Yesterday),-,Ng Fung Hong,10/7/2017,NA
Livestock / Poultry,Live chicken,-,($ / Catty),(Yesterday),Mainland,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market,10/7/2017,NA
Livestock / Poultry,Live chicken,29.8,($ / Catty),(Yesterday),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market,10/7/2017,NA
Marine fish,Golden thread,47.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,10/7/2017,NA
Marine fish,Horse head,30.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,10/7/2017,NA
Marine fish,Yellow croaker,30.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,10/7/2017,NA
Marine fish,Big eyes,63.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,10/7/2017,NA
Marine fish,Scads,14.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,10/7/2017,NA
Marine fish,Breams,53.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,10/7/2017,NA
Marine fish,Hairtail,34.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,10/7/2017,NA
Marine fish,Mackerel,46.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,10/7/2017,NA
Marine fish,Croakers,14.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,10/7/2017,NA
Marine fish,Filefish,28.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,10/7/2017,NA
Freshwater fish,Grass carp,15.9,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,10/7/2017,NA
Freshwater fish,Big head,15.3,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,10/7/2017,NA
Freshwater fish,Mud carp,19.3,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,10/7/2017,NA
Vegetables,Flowering Cabbage,5.9,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,10/7/2017,NA
Vegetables,White Cabbage,6.6,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,10/7/2017,NA
Vegetables,Chinese Lettuce,5.2,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,10/7/2017,NA
Vegetables,Water Spinach,3.7,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,10/7/2017,NA
Vegetables,Chinese Kale,5.4,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,10/7/2017,NA
Vegetables,European Celery,8.4,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,10/7/2017,NA
Vegetables,Potato,3.2,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,10/7/2017,NA
Vegetables,Spinach,7.3,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,10/7/2017,NA
Vegetables,"Yard-long bean, white",7.9,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,10/7/2017,NA
Vegetables,Broccoli,10.5,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,10/7/2017,NA
Vegetables,Green Cabbage,5.2,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,10/7/2017,NA
Vegetables,Tomato,4.9,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,10/7/2017,NA
Vegetables,Chinese Spinach,8.1,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,10/7/2017,NA
Eggs,Brown-shelled egg (medium) Mainland,0.67,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,10/7/2017,NA
Eggs,Grade II brown-shelled egg Germany (360/box),-,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,10/7/2017,NA
Eggs,Brown-shelled egg (medium) USA,0.62,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,10/7/2017,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
Livestock / Poultry,Live pig,1364.0,($ / Picul),(Yesterday),-,Slaughterhouses,11/7/2017,NA
Livestock / Poultry,Live cattle,Not yet supplied,($ / Picul),(Yesterday),-,Ng Fung Hong,11/7/2017,NA
Livestock / Poultry,Live chicken,-,($ / Catty),(Yesterday),Mainland,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market,11/7/2017,NA
Livestock / Poultry,Live chicken,29.6,($ / Catty),(Yesterday),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market,11/7/2017,NA
Marine fish,Golden thread,48.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,11/7/2017,NA
Marine fish,Horse head,30.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,11/7/2017,NA
Marine fish,Yellow croaker,29.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,11/7/2017,NA
Marine fish,Big eyes,63.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,11/7/2017,NA
Marine fish,Scads,15.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,11/7/2017,NA
Marine fish,Breams,54.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,11/7/2017,NA
Marine fish,Hairtail,34.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,11/7/2017,NA
Marine fish,Mackerel,47.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,11/7/2017,NA
Marine fish,Croakers,15.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,11/7/2017,NA
Marine fish,Filefish,29.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,11/7/2017,NA
Freshwater fish,Grass carp,15.9,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,11/7/2017,NA
Freshwater fish,Big head,15.6,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,11/7/2017,NA
Freshwater fish,Mud carp,19.0,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,11/7/2017,NA
Vegetables,Flowering Cabbage,6.1,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,11/7/2017,NA
Vegetables,White Cabbage,6.8,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,11/7/2017,NA
Vegetables,Chinese Lettuce,5.2,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,11/7/2017,NA
Vegetables,Water Spinach,4.0,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,11/7/2017,NA
Vegetables,Chinese Kale,5.6,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,11/7/2017,NA
Vegetables,European Celery,9.9,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,11/7/2017,NA
Vegetables,Potato,3.4,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,11/7/2017,NA
Vegetables,Spinach,7.6,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,11/7/2017,NA
Vegetables,"Yard-long bean, white",8.4,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,11/7/2017,NA
Vegetables,Broccoli,11.1,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,11/7/2017,NA
Vegetables,Green Cabbage,5.2,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,11/7/2017,NA
Vegetables,Tomato,5.0,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,11/7/2017,NA
Vegetables,Chinese Spinach,8.7,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,11/7/2017,NA
Eggs,Brown-shelled egg (medium) Mainland,0.67,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,11/7/2017,NA
Eggs,Grade II brown-shelled egg Germany (360/box),-,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,11/7/2017,NA
Eggs,Brown-shelled egg (medium) USA,0.64,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,11/7/2017,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
Livestock / Poultry,Live pig,1334.0,($ / Picul),(Yesterday),-,Slaughterhouses,13/7/2017,NA
Livestock / Poultry,Live cattle,4090.0,($ / Picul),(Yesterday),-,Ng Fung Hong,13/7/2017,NA
Livestock / Poultry,Live chicken,-,($ / Catty),(Yesterday),Mainland,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market,13/7/2017,NA
Livestock / Poultry,Live chicken,29.5,($ / Catty),(Yesterday),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market,13/7/2017,NA
Marine fish,Golden thread,47.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,13/7/2017,NA
Marine fish,Horse head,31.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,13/7/2017,NA
Marine fish,Yellow croaker,30.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,13/7/2017,NA
Marine fish,Big eyes,62.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,13/7/2017,NA
Marine fish,Scads,15.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,13/7/2017,NA
Marine fish,Breams,55.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,13/7/2017,NA
Marine fish,Hairtail,34.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,13/7/2017,NA
Marine fish,Mackerel,46.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,13/7/2017,NA
Marine fish,Croakers,15.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,13/7/2017,NA
Marine fish,Filefish,29.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,13/7/2017,NA
Freshwater fish,Grass carp,15.9,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,13/7/2017,NA
Freshwater fish,Big head,15.6,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,13/7/2017,NA
Freshwater fish,Mud carp,19.0,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,13/7/2017,NA
Vegetables,Flowering Cabbage,5.8,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,13/7/2017,NA
Vegetables,White Cabbage,7.4,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,13/7/2017,NA
Vegetables,Chinese Lettuce,5.5,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,13/7/2017,NA
Vegetables,Water Spinach,4.4,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,13/7/2017,NA
Vegetables,Chinese Kale,5.0,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,13/7/2017,NA
Vegetables,European Celery,8.9,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,13/7/2017,NA
Vegetables,Potato,3.2,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,13/7/2017,NA
Vegetables,Spinach,7.6,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,13/7/2017,NA
Vegetables,"Yard-long bean, white",8.6,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,13/7/2017,NA
Vegetables,Broccoli,10.6,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,13/7/2017,NA
Vegetables,Green Cabbage,5.4,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,13/7/2017,NA
Vegetables,Tomato,5.0,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,13/7/2017,NA
Vegetables,Chinese Spinach,9.0,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,13/7/2017,NA
Eggs,Brown-shelled egg (medium) Mainland,0.63,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,13/7/2017,NA
Eggs,Grade II brown-shelled egg Germany (360/box),-,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,13/7/2017,NA
Eggs,Brown-shelled egg (medium) USA,0.67,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,13/7/2017,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
Livestock / Poultry,Live pig,1239.0,($ / Picul),(Yesterday),-,Slaughterhouses,15/7/2017,NA
Livestock / Poultry,Live cattle,Not yet supplied,($ / Picul),(Yesterday),-,Ng Fung Hong,15/7/2017,NA
Livestock / Poultry,Live chicken,-,($ / Catty),(Yesterday),Mainland,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market,15/7/2017,NA
Livestock / Poultry,Live chicken,29.6,($ / Catty),(Yesterday),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market,15/7/2017,NA
Marine fish,Golden thread,47.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,15/7/2017,NA
Marine fish,Horse head,31.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,15/7/2017,NA
