date_morning,food_category,food_item,supply_intake,unit,food_origin,provided_by
2016-06-26,Livestock / Poultry,Live pig,254,(head),Local,Food and Environmental Hygiene Department
2016-06-26,Livestock / Poultry,Live cattle,49,(head),Mainland,Food and Environmental Hygiene Department
2016-06-26,Livestock / Poultry,Live chicken,9960,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-06-26,Marine fish,NA,1665,(picul),NA,Fish Marketing Organization
2016-06-26,Freshwater fish,NA,2597,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-06-26,Vegetables,NA,4683,(picul),NA,Vegetable Marketing Organization
2016-06-26,Vegetables,NA,7772,(picul),NA,Government Wholesale Markets
2016-06-26,Eggs,NA,36e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-06-27,Livestock / Poultry,Live pig,4311,(head),Mainland,Food and Environmental Hygiene Department
2016-06-27,Livestock / Poultry,Live pig,222,(head),Local,Food and Environmental Hygiene Department
2016-06-27,Livestock / Poultry,Live cattle,54,(head),Mainland,Food and Environmental Hygiene Department
2016-06-27,Livestock / Poultry,Live chicken,11636,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-06-27,Marine fish,NA,1576,(picul),NA,Fish Marketing Organization
2016-06-27,Freshwater fish,NA,2559,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-06-27,Vegetables,NA,5369,(picul),NA,Vegetable Marketing Organization
2016-06-27,Vegetables,NA,11369,(picul),NA,Government Wholesale Markets
2016-06-27,Eggs,NA,424e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-06-28,Livestock / Poultry,Live pig,4253,(head),Mainland,Food and Environmental Hygiene Department
2016-06-28,Livestock / Poultry,Live pig,230,(head),Local,Food and Environmental Hygiene Department
2016-06-28,Livestock / Poultry,Live cattle,30,(head),Mainland,Food and Environmental Hygiene Department
2016-06-28,Livestock / Poultry,Live chicken,10385,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-06-28,Marine fish,NA,1483,(picul),NA,Fish Marketing Organization
2016-06-28,Freshwater fish,NA,2876,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-06-28,Vegetables,NA,5195,(picul),NA,Vegetable Marketing Organization
2016-06-28,Vegetables,NA,11369,(picul),NA,Government Wholesale Markets
2016-06-28,Eggs,NA,514e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-06-29,Livestock / Poultry,Live pig,3451,(head),Mainland,Food and Environmental Hygiene Department
2016-06-29,Livestock / Poultry,Live pig,240,(head),Local,Food and Environmental Hygiene Department
2016-06-29,Livestock / Poultry,Live cattle,46,(head),Mainland,Food and Environmental Hygiene Department
2016-06-29,Livestock / Poultry,Live chicken,9085,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-06-29,Marine fish,NA,1345,(picul),NA,Fish Marketing Organization
2016-06-29,Freshwater fish,NA,2650,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-06-29,Vegetables,NA,5018,(picul),NA,Vegetable Marketing Organization
2016-06-29,Vegetables,NA,10890,(picul),NA,Government Wholesale Markets
2016-06-29,Eggs,NA,539e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-06-30,Livestock / Poultry,Live pig,3612,(head),Mainland,Food and Environmental Hygiene Department
2016-06-30,Livestock / Poultry,Live pig,187,(head),Local,Food and Environmental Hygiene Department
2016-06-30,Livestock / Poultry,Live cattle,59,(head),Mainland,Food and Environmental Hygiene Department
2016-06-30,Livestock / Poultry,Live chicken,9150,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-06-30,Freshwater fish,NA,2696,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-06-30,Vegetables,NA,4986,(picul),NA,Vegetable Marketing Organization
2016-06-30,Vegetables,NA,11534,(picul),NA,Government Wholesale Markets
2016-06-30,Eggs,NA,576e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-07-01,Livestock / Poultry,Live pig,3352,(head),Mainland,Food and Environmental Hygiene Department
2016-07-01,Livestock / Poultry,Live pig,207,(head),Local,Food and Environmental Hygiene Department
2016-07-01,Livestock / Poultry,Live cattle,56,(head),Mainland,Food and Environmental Hygiene Department
2016-07-01,Livestock / Poultry,Live chicken,10425,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-07-01,Marine fish,NA,2340,(picul),NA,Fish Marketing Organization
2016-07-01,Freshwater fish,NA,2547,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-07-01,Vegetables,NA,4425,(picul),NA,Vegetable Marketing Organization
2016-07-01,Vegetables,NA,10643,(picul),NA,Government Wholesale Markets
2016-07-01,Eggs,NA,74e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-07-02,Livestock / Poultry,Live pig,3494,(head),Mainland,Food and Environmental Hygiene Department
2016-07-02,Livestock / Poultry,Live pig,248,(head),Local,Food and Environmental Hygiene Department
2016-07-02,Livestock / Poultry,Live cattle,12,(head),Mainland,Food and Environmental Hygiene Department
2016-07-02,Livestock / Poultry,Live chicken,11394,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-07-02,Marine fish,NA,1689,(picul),NA,Fish Marketing Organization
2016-07-02,Freshwater fish,NA,3005,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-07-02,Vegetables,NA,4600,(picul),NA,Vegetable Marketing Organization
2016-07-02,Vegetables,NA,10577,(picul),NA,Government Wholesale Markets
2016-07-02,Eggs,NA,57e5,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-07-03,Livestock / Poultry,Live pig,3859,(head),Mainland,Food and Environmental Hygiene Department
2016-07-03,Livestock / Poultry,Live pig,281,(head),Local,Food and Environmental Hygiene Department
2016-07-03,Livestock / Poultry,Live cattle,53,(head),Mainland,Food and Environmental Hygiene Department
2016-07-03,Livestock / Poultry,Live chicken,10430,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-07-03,Marine fish,NA,1790,(picul),NA,Fish Marketing Organization
2016-07-03,Freshwater fish,NA,2592,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-07-03,Vegetables,NA,4655,(picul),NA,Vegetable Marketing Organization
2016-07-03,Vegetables,NA,8514,(picul),NA,Government Wholesale Markets
2016-07-03,Eggs,NA,36e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-07-04,Livestock / Poultry,Live pig,4210,(head),Mainland,Food and Environmental Hygiene Department
2016-07-04,Livestock / Poultry,Live pig,218,(head),Local,Food and Environmental Hygiene Department
2016-07-04,Livestock / Poultry,Live cattle,51,(head),Mainland,Food and Environmental Hygiene Department
2016-07-04,Livestock / Poultry,Live chicken,8332,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-07-04,Marine fish,NA,1923,(picul),NA,Fish Marketing Organization
2016-07-04,Freshwater fish,NA,3045,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-07-04,Vegetables,NA,5185,(picul),NA,Vegetable Marketing Organization
2016-07-04,Vegetables,NA,11286,(picul),NA,Government Wholesale Markets
2016-07-04,Eggs,NA,448e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-07-05,Livestock / Poultry,Live pig,4191,(head),Mainland,Food and Environmental Hygiene Department
2016-07-05,Livestock / Poultry,Live pig,237,(head),Local,Food and Environmental Hygiene Department
2016-07-05,Livestock / Poultry,Live cattle,49,(head),Mainland,Food and Environmental Hygiene Department
2016-07-05,Livestock / Poultry,Live chicken,10335,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-07-05,Marine fish,NA,1782,(picul),NA,Fish Marketing Organization
2016-07-05,Freshwater fish,NA,2736,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-07-05,Vegetables,NA,5218,(picul),NA,Vegetable Marketing Organization
2016-07-05,Vegetables,NA,11435,(picul),NA,Government Wholesale Markets
2016-07-05,Eggs,NA,668e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-07-06,Livestock / Poultry,Live pig,4368,(head),Mainland,Food and Environmental Hygiene Department
2016-07-06,Livestock / Poultry,Live pig,204,(head),Local,Food and Environmental Hygiene Department
2016-07-06,Livestock / Poultry,Live cattle,32,(head),Mainland,Food and Environmental Hygiene Department
2016-07-06,Livestock / Poultry,Live chicken,9692,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-07-06,Marine fish,NA,1841,(picul),NA,Fish Marketing Organization
2016-07-06,Freshwater fish,NA,2709,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-07-06,Vegetables,NA,5218,(picul),NA,Vegetable Marketing Organization
2016-07-06,Vegetables,NA,11435,(picul),NA,Government Wholesale Markets
2016-07-06,Eggs,NA,348e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-07-07,Livestock / Poultry,Live pig,4380,(head),Mainland,Food and Environmental Hygiene Department
2016-07-07,Livestock / Poultry,Live pig,233,(head),Local,Food and Environmental Hygiene Department
2016-07-07,Livestock / Poultry,Live cattle,55,(head),Mainland,Food and Environmental Hygiene Department
2016-07-07,Livestock / Poultry,Live chicken,10356,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-07-07,Marine fish,NA,1601,(picul),NA,Fish Marketing Organization
2016-07-07,Freshwater fish,NA,2731,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-07-07,Vegetables,NA,4988,(picul),NA,Vegetable Marketing Organization
2016-07-07,Vegetables,NA,12144,(picul),NA,Government Wholesale Markets
2016-07-07,Eggs,NA,324e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-07-08,Livestock / Poultry,Live pig,3541,(head),Mainland,Food and Environmental Hygiene Department
2016-07-08,Livestock / Poultry,Live pig,221,(head),Local,Food and Environmental Hygiene Department
2016-07-08,Livestock / Poultry,Live cattle,47,(head),Mainland,Food and Environmental Hygiene Department
2016-07-08,Livestock / Poultry,Live chicken,12210,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-07-08,Marine fish,NA,1664,(picul),NA,Fish Marketing Organization
2016-07-08,Freshwater fish,NA,2738,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-07-08,Vegetables,NA,5002,(picul),NA,Vegetable Marketing Organization
2016-07-08,Vegetables,NA,10676,(picul),NA,Government Wholesale Markets
2016-07-08,Eggs,NA,408e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-07-09,Livestock / Poultry,Live pig,3255,(head),Mainland,Food and Environmental Hygiene Department
2016-07-09,Livestock / Poultry,Live pig,225,(head),Local,Food and Environmental Hygiene Department
2016-07-09,Livestock / Poultry,Live cattle,62,(head),Mainland,Food and Environmental Hygiene Department
2016-07-09,Livestock / Poultry,Live chicken,10950,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-07-09,Freshwater fish,NA,2779,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-07-09,Vegetables,NA,4810,(picul),NA,Vegetable Marketing Organization
2016-07-09,Vegetables,NA,10775,(picul),NA,Government Wholesale Markets
2016-07-09,Eggs,NA,32e5,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-07-10,Livestock / Poultry,Live pig,4239,(head),Mainland,Food and Environmental Hygiene Department
2016-07-10,Livestock / Poultry,Live pig,234,(head),Local,Food and Environmental Hygiene Department
2016-07-10,Livestock / Poultry,Live cattle,35,(head),Mainland,Food and Environmental Hygiene Department
2016-07-10,Livestock / Poultry,Live chicken,9423,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-07-10,Marine fish,NA,2633,(picul),NA,Fish Marketing Organization
2016-07-10,Freshwater fish,NA,2581,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-07-10,Vegetables,NA,4604,(picul),NA,Vegetable Marketing Organization
2016-07-10,Vegetables,NA,7590,(picul),NA,Government Wholesale Markets
2016-07-11,Livestock / Poultry,Live pig,3916,(head),Mainland,Food and Environmental Hygiene Department
2016-07-11,Livestock / Poultry,Live pig,244,(head),Local,Food and Environmental Hygiene Department
2016-07-11,Livestock / Poultry,Live cattle,56,(head),Mainland,Food and Environmental Hygiene Department
2016-07-11,Livestock / Poultry,Live chicken,10150,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-07-11,Marine fish,NA,1695,(picul),NA,Fish Marketing Organization
2016-07-11,Freshwater fish,NA,2787,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-07-11,Vegetables,NA,5230,(picul),NA,Vegetable Marketing Organization
2016-07-11,Vegetables,NA,11517,(picul),NA,Government Wholesale Markets
2016-07-11,Eggs,NA,304e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-07-12,Livestock / Poultry,Live pig,3947,(head),Mainland,Food and Environmental Hygiene Department
2016-07-12,Livestock / Poultry,Live pig,209,(head),Local,Food and Environmental Hygiene Department
2016-07-12,Livestock / Poultry,Live cattle,60,(head),Mainland,Food and Environmental Hygiene Department
2016-07-12,Livestock / Poultry,Live chicken,10642,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-07-12,Marine fish,NA,1493,(picul),NA,Fish Marketing Organization
2016-07-12,Freshwater fish,NA,2798,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-07-12,Vegetables,NA,5278,(picul),NA,Vegetable Marketing Organization
2016-07-12,Vegetables,NA,11633,(picul),NA,Government Wholesale Markets
2016-07-12,Eggs,NA,575e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-07-13,Livestock / Poultry,Live pig,3851,(head),Mainland,Food and Environmental Hygiene Department
2016-07-13,Livestock / Poultry,Live pig,209,(head),Local,Food and Environmental Hygiene Department
2016-07-13,Livestock / Poultry,Live cattle,29,(head),Mainland,Food and Environmental Hygiene Department
2016-07-13,Livestock / Poultry,Live chicken,8470,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-07-13,Marine fish,NA,1826,(picul),NA,Fish Marketing Organization
2016-07-13,Freshwater fish,NA,2791,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-07-13,Vegetables,NA,5090,(picul),NA,Vegetable Marketing Organization
2016-07-13,Vegetables,NA,11385,(picul),NA,Government Wholesale Markets
2016-07-13,Eggs,NA,364e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-07-14,Livestock / Poultry,Live pig,3948,(head),Mainland,Food and Environmental Hygiene Department
2016-07-14,Livestock / Poultry,Live pig,186,(head),Local,Food and Environmental Hygiene Department
2016-07-14,Livestock / Poultry,Live cattle,18,(head),Mainland,Food and Environmental Hygiene Department
2016-07-14,Livestock / Poultry,Live chicken,8914,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2016-07-14,Marine fish,NA,1632,(picul),NA,Fish Marketing Organization
2016-07-14,Freshwater fish,NA,2775,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2016-07-14,Vegetables,NA,4805,(picul),NA,Vegetable Marketing Organization
2016-07-14,Vegetables,NA,11534,(picul),NA,Government Wholesale Markets
2016-07-14,Eggs,NA,369e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2016-07-16,Livestock / Poultry,Live pig,3587,(head),Mainland,Food and Environmental Hygiene Department
