date_morning,food_category,food_item,price_morning,unit,food_origin,provided_by
2017-05-13,Marine fish,Breams,56,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-13,Marine fish,Hairtail,36,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-13,Marine fish,Mackerel,49,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-13,Marine fish,Croakers,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-13,Marine fish,Filefish,32,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-13,Freshwater fish,Grass carp,15.7,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-13,Freshwater fish,Big head,15.8,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-13,Freshwater fish,Mud carp,19,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-13,Vegetables,Flowering Cabbage,3.1,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-13,Vegetables,White Cabbage,4.2,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-13,Vegetables,Chinese Lettuce,2.8,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-13,Vegetables,Water Spinach,3.5,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-13,Vegetables,Chinese Kale,6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-13,Vegetables,European Celery,8.4,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-13,Vegetables,Potato,3.7,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-13,Vegetables,Spinach,6.3,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-13,Vegetables,"Yard-long bean, white",5.4,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-13,Vegetables,Broccoli,9.8,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-13,Vegetables,Green Cabbage,3.5,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-13,Vegetables,Tomato,4.8,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-13,Vegetables,Chinese Spinach,3.5,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-13,Eggs,Brown-shelled egg (medium) Mainland,0.6,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-13,Eggs,Brown-shelled egg (medium) USA,0.67,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-14,Livestock / Poultry,Live pig,1286,($ / Picul),NA,Slaughterhouses
2017-05-14,Livestock / Poultry,Live cattle,4035,($ / Picul),NA,Ng Fung Hong
2017-05-14,Livestock / Poultry,Live chicken,25,($ / Catty),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-05-14,Marine fish,Golden thread,49,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-14,Marine fish,Horse head,33,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-14,Marine fish,Yellow croaker,31,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-14,Marine fish,Big eyes,60,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-14,Marine fish,Scads,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-14,Marine fish,Breams,55,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-14,Marine fish,Hairtail,36,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-14,Marine fish,Mackerel,48,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-14,Marine fish,Croakers,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-14,Marine fish,Filefish,32,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-14,Freshwater fish,Grass carp,16.4,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-14,Freshwater fish,Big head,16.1,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-14,Freshwater fish,Mud carp,18.9,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-14,Vegetables,Flowering Cabbage,3.1,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-14,Vegetables,White Cabbage,4.6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-14,Vegetables,Chinese Lettuce,2.8,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-14,Vegetables,Water Spinach,3.7,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-14,Vegetables,Chinese Kale,6.2,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-14,Vegetables,European Celery,5.4,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-14,Vegetables,Potato,3.6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-14,Vegetables,Spinach,5.4,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-14,Vegetables,"Yard-long bean, white",5.2,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-14,Vegetables,Broccoli,9.9,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-14,Vegetables,Green Cabbage,3.8,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-14,Vegetables,Tomato,4.6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-14,Vegetables,Chinese Spinach,3.6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-14,Eggs,Brown-shelled egg (medium) Mainland,0.6,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-14,Eggs,Brown-shelled egg (medium) USA,0.67,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-15,Livestock / Poultry,Live pig,1285,($ / Picul),NA,Slaughterhouses
2017-05-15,Livestock / Poultry,Live cattle,4060,($ / Picul),NA,Ng Fung Hong
2017-05-15,Livestock / Poultry,Live chicken,25.1,($ / Catty),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-05-15,Marine fish,Golden thread,49,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-15,Marine fish,Horse head,34,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-15,Marine fish,Yellow croaker,31,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-15,Marine fish,Big eyes,60,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-15,Marine fish,Scads,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-15,Marine fish,Breams,55,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-15,Marine fish,Hairtail,36,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-15,Marine fish,Mackerel,48,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-15,Marine fish,Croakers,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-15,Marine fish,Filefish,32,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-15,Freshwater fish,Grass carp,16,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-15,Freshwater fish,Big head,15.8,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-15,Freshwater fish,Mud carp,18.9,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-15,Vegetables,Flowering Cabbage,3.4,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-15,Vegetables,White Cabbage,4.1,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-15,Vegetables,Chinese Lettuce,2.8,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-15,Vegetables,Water Spinach,3.3,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-15,Vegetables,Chinese Kale,6.2,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-15,Vegetables,European Celery,9.1,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-15,Vegetables,Potato,3.7,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-15,Vegetables,Spinach,5.8,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-15,Vegetables,"Yard-long bean, white",5.6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-15,Vegetables,Broccoli,9.7,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-15,Vegetables,Green Cabbage,4,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-15,Vegetables,Tomato,4.8,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-15,Vegetables,Chinese Spinach,3.8,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-15,Eggs,Brown-shelled egg (medium) Mainland,0.6,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-15,Eggs,Brown-shelled egg (medium) USA,0.67,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-16,Livestock / Poultry,Live pig,1287,($ / Picul),NA,Slaughterhouses
2017-05-16,Livestock / Poultry,Live cattle,4090,($ / Picul),NA,Ng Fung Hong
2017-05-16,Livestock / Poultry,Live chicken,26.5,($ / Catty),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-05-16,Marine fish,Golden thread,50,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-16,Marine fish,Horse head,34,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-16,Marine fish,Yellow croaker,31,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-16,Marine fish,Big eyes,60,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-16,Marine fish,Scads,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-16,Marine fish,Breams,55,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-16,Marine fish,Hairtail,36,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-16,Marine fish,Mackerel,48,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-16,Marine fish,Croakers,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-16,Marine fish,Filefish,31,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-16,Freshwater fish,Grass carp,16.2,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-16,Freshwater fish,Big head,16.1,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-16,Freshwater fish,Mud carp,19,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-16,Vegetables,Flowering Cabbage,3.9,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-16,Vegetables,White Cabbage,5,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-16,Vegetables,Chinese Lettuce,2.7,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-16,Vegetables,Water Spinach,3.3,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-16,Vegetables,Chinese Kale,5.9,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-16,Vegetables,European Celery,6.7,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-16,Vegetables,Potato,3.6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-16,Vegetables,Spinach,5.9,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-16,Vegetables,"Yard-long bean, white",6.1,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-16,Vegetables,Broccoli,9.6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-16,Vegetables,Green Cabbage,3.7,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-16,Vegetables,Tomato,4.7,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-16,Vegetables,Chinese Spinach,3.8,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-16,Eggs,Brown-shelled egg (medium) Mainland,0.6,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-16,Eggs,Brown-shelled egg (medium) USA,0.67,($ / Egg),NA,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-17,Livestock / Poultry,Live pig,1255,($ / Picul),NA,Slaughterhouses
2017-05-17,Livestock / Poultry,Live cattle,4078,($ / Picul),NA,Ng Fung Hong
2017-05-17,Livestock / Poultry,Live chicken,26.7,($ / Catty),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-05-17,Marine fish,Golden thread,49,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-17,Marine fish,Horse head,33,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-17,Marine fish,Yellow croaker,30,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-17,Marine fish,Big eyes,61,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-17,Marine fish,Scads,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-17,Marine fish,Breams,55,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-17,Marine fish,Hairtail,36,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-17,Marine fish,Mackerel,49,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-17,Marine fish,Croakers,15,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-17,Marine fish,Filefish,32,($ / Catty),NA,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market
2017-05-17,Freshwater fish,Grass carp,16,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-17,Freshwater fish,Big head,16.1,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-17,Freshwater fish,Mud carp,19,($ / Catty),NA,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets
2017-05-17,Vegetables,Flowering Cabbage,3.9,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-17,Vegetables,White Cabbage,4.7,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-17,Vegetables,Chinese Lettuce,2.8,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-17,Vegetables,Water Spinach,3.3,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-17,Vegetables,Chinese Kale,5.3,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-17,Vegetables,European Celery,8.3,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
2017-05-17,Vegetables,Potato,3.6,($ / Catty),NA,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market
